시설번호,시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,설치연도,출수압력,관할기관명,관할기관전화번호,데이터기준일자,geometry,index_right,BASE_DATE,ADM_CD,ADM_NM
중부-남산-하1-1-109,2,대구광역시,중구,27110,대구광역시 중구 약령길 34,대구광역시 중구 계산2가 138-1,35.86789111,128.5888956688,강영우한의원 앞,남산119안전센터,N,1991,3.7,중부소방서,053-601-4571,2024-02-07,POINT (128.5888956688 35.86789111),2595,20240630,22010590,성내2동
중부-남산-하1-1-110,2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2051,대구광역시 중구 계산2가 108-2,35.8667577318,128.5887269467,미소시티앞 인도,남산119안전센터,N,1988,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5887269467 35.8667577318),2595,20240630,22010590,성내2동
중부-남산-하1-1-111,2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2063,대구광역시 중구 계산2가 180,35.8664970485,128.5895211,미성당만두 앞,남산119안전센터,N,1991,3.9,중부소방서,053-601-4571,2024-02-07,POINT (128.5895211 35.8664970485),2595,20240630,22010590,성내2동
중부-남산-하1-1-112,2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2081-12,대구광역시 중구 계산2가 235,35.86660111,128.5914198715,매콤돈가스 앞,남산119안전센터,N,1988,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5914198715 35.86660111),2595,20240630,22010590,성내2동
중부-남산-상1-1-113,1,대구광역시,중구,27110,대구광역시 중구 종로 11-15,대구광역시 중구 계산2가 250,35.8670451182,128.5913876294,염매이유식 옆,남산119안전센터,N,1988,3.9,중부소방서,053-601-4571,2024-02-07,POINT (128.5913876294 35.8670451182),2595,20240630,22010590,성내2동
중부-남산-상1-1-114,1,대구광역시,중구,27110,대구광역시 중구 종로 8,대구광역시 중구 덕산동 131,35.86664111,128.5924233775,덕산시장 내 대원떡집 앞,남산119안전센터,N,1991,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5924233775 35.86664111),2595,20240630,22010590,성내2동
중부-남산-상1-1-115,1,대구광역시,중구,27110,대구광역시 중구 남산로 3길 10,대구광역시 중구 남산4동 2613-17,35.8595958533,128.5783211,미도빌라 앞,남산119안전센터,Y,1971,3.7,중부소방서,053-601-4571,2024-02-07,POINT (128.5783211 35.8595958533),1136,20240630,22010670,남산4동
중부-남산-하1-1-116,2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2109-11,대구광역시 중구 덕산동 126,35.866018781,128.5940669627,흥국생명빌딩 주차장 앞,남산119안전센터,N,1971,4.2,중부소방서,053-601-4571,2024-02-07,POINT (128.5940669627 35.866018781),2911,20240630,22010560,성내1동
중부-남산-하1-1-117,2,대구광역시,중구,27110,대구광역시 중구 동성로 1길 16,대구광역시 중구 덕산동 124-40,35.866559585,128.5944111,투썸플레이스 카페 주차장 입구 앞,남산119안전센터,N,1971,4.1,중부소방서,053-601-4571,2024-02-07,POINT (128.5944111 35.866559585),2911,20240630,22010560,성내1동
중부-남산-하1-1-119,2,대구광역시,중구,27110,대구광역시 중구 동성로1길 29-35,대구광역시 중구 동성로3가 120-10,35.8678893667,128.5952417729,Kt 올레동편 앞,남산119안전센터,N,1971,3.8,중부소방서,053-601-4571,2024-02-07,POINT (128.5952417729 35.8678893667),2911,20240630,22010560,성내1동
중부-남산-하1-1-121,2,대구광역시,중구,27110,대구광역시 중구 동성로 2길 18-2,대구광역시 중구 봉산동 21,35.8666707067,128.5964455568,여우라인 속눈썹 앞,남산119안전센터,N,1971,3.7,중부소방서,053-601-4571,2024-02-07,POINT (128.5964455568 35.8666707067),2911,20240630,22010560,성내1동
중부-남산-하1-1-122,2,대구광역시,중구,27110,대구광역시 중구 동성로 1길 60,대구광역시 중구 봉산동 29-1,35.8655928117,128.5964822765,SK텔레콤 앞,남산119안전센터,N,1971,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5964822765 35.8655928117),2911,20240630,22010560,성내1동
중부-남산-상1-1-123,1,대구광역시,중구,27110,대구광역시 중구 동성로 3길 3,대구광역시 중구 봉산동 25-11,35.8655151518,128.5971711,olleh kt 앞,남산119안전센터,N,2019,3.9,중부소방서,053-601-4571,2024-02-07,POINT (128.5971711 35.8655151518),2911,20240630,22010560,성내1동
중부-남산-하1-1-124,2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2144,대구광역시 중구 봉산동 160,35.8644012227,128.5979194778,경북사대부속초교 정문 앞,남산119안전센터,N,1991,4.1,중부소방서,053-601-4571,2024-02-07,POINT (128.5979194778 35.8644012227),2911,20240630,22010560,성내1동
중부-남산-상1-1-125,1,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2156,대구광역시 중구 봉산동 165-6,35.8636786415,128.5988776287,삼희빌딩 앞,남산119안전센터,N,1971,4.2,중부소방서,053-601-4571,2024-02-07,POINT (128.5988776287 35.8636786415),2911,20240630,22010560,성내1동
중부-남산-상1-1-126,1,대구광역시,중구,27110,대구광역시 중구 봉산문화 1길 24-1,대구광역시 중구 봉산동 169-9,35.8630301163,128.5987311,NAMED 헤어 앞,남산119안전센터,Y,2019,3.6,중부소방서,053-601-4571,2024-02-07,POINT (128.5987311 35.8630301163),2911,20240630,22010560,성내1동
중부-남산-하1-1-127,2,대구광역시,중구,27110,대구광역시 중구 봉산문화 1길 3,대구광역시 중구 봉산동 223,35.8625044636,128.5976441576,뜨란채 고시원앞,남산119안전센터,N,1991,3.8,중부소방서,053-601-4571,2024-02-07,POINT (128.5976441576 35.8625044636),2911,20240630,22010560,성내1동
중부-남산-하1-1-128,2,대구광역시,중구,27110,대구광역시 중구 봉산문화길 88,대구광역시 중구 봉산동 132-17,35.86380111,128.5968111,봉산문화회관 건물 맞은 편 (함박별장),남산119안전센터,N,1988,3.7,중부소방서,053-601-4571,2024-02-07,POINT (128.5968111 35.86380111),2911,20240630,22010560,성내1동
중부-남산-하1-1-129,2,대구광역시,중구,27110,대구광역시 중구 봉산문화 2길 20,대구광역시 중구 봉산동 89-1,35.8633968422,128.596195449,명성표구사 앞,남산119안전센터,N,1991,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.596195449 35.8633968422),2911,20240630,22010560,성내1동
중부-남산-하1-1-130,2,대구광역시,중구,27110,대구광역시 중구 봉산문화 2길 2,대구광역시 중구 봉산동 60-2,35.86283111,128.5954917452,끌리에 헤어 샾 서편 앞,남산119안전센터,N,1988,3.9,중부소방서,053-601-4571,2024-02-07,POINT (128.5954917452 35.86283111),2911,20240630,22010560,성내1동
중부-남산-하1-1-131,2,대구광역시,중구,27110,대구광역시 중구 봉산문화길 101,대구광역시 중구 봉산동 127-10,35.8644071654,128.5963204408,대구유료주차장 입구 앞,남산119안전센터,N,1991,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5963204408 35.8644071654),2911,20240630,22010560,성내1동
중부-남산-상1-1-132,1,대구광역시,중구,27110,대구광역시 중구 이천로 220,대구광역시 중구 봉산동 206-39,35.86074111,128.5993353312,동일가구 앞,남산119안전센터,N,1991,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5993353312 35.86074111),2911,20240630,22010560,성내1동
중부-남산-상1-1-133,1,대구광역시,중구,27110,대구광역시 중구 이천로 240,대구광역시 중구 봉산동 195-1,35.8624397713,128.5994986975,명가씽크 앞,남산119안전센터,N,1988,4.2,중부소방서,053-601-4571,2024-02-07,POINT (128.5994986975 35.8624397713),2911,20240630,22010560,성내1동
중부-남산-상1-1-134,1,대구광역시,중구,27110,대구광역시 중구 이천로 225,대구광역시 중구 봉산동 206-8,35.8612315837,128.5988372164,금강유리앞,남산119안전센터,N,1988,3.8,중부소방서,053-601-4571,2024-02-07,POINT (128.5988372164 35.8612315837),2911,20240630,22010560,성내1동
중부-남산-하1-1-135,2,대구광역시,중구,27110,대구광역시 중구 봉산문화길 27,대구광역시 중구 봉산동 221-3,35.8613083845,128.5980911,개미슈퍼 앞,남산119안전센터,N,1988,3.7,중부소방서,053-601-4571,2024-02-07,POINT (128.5980911 35.8613083845),2911,20240630,22010560,성내1동
중부-남산-하1-1-136,2,대구광역시,중구,27110,대구광역시 중구 봉산문화길 1,대구광역시 중구 봉산동 216,35.86028111,128.5984712455,선&문 종합가구앞,남산119안전센터,N,1988,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5984712455 35.86028111),2911,20240630,22010560,성내1동
중부-남산-하1-1-137,2,대구광역시,중구,27110,대구광역시 중구 명륜로 123,대구광역시 중구 봉산동 230-314,35.85994411,128.5976291983,성우지업사 앞,남산119안전센터,N,1988,3.9,중부소방서,053-601-4571,2024-02-07,POINT (128.5976291983 35.85994411),2911,20240630,22010560,성내1동
중부-남산-하1-1-138,2,대구광역시,중구,27110,대구광역시 중구 명륜로 121-13,대구광역시 중구 봉산동 230-18,35.8603645613,128.5972478474,제일빌라 옆,남산119안전센터,N,1988,4.2,중부소방서,053-601-4571,2024-02-07,POINT (128.5972478474 35.8603645613),2911,20240630,22010560,성내1동
중부-남산-상1-1-139,1,대구광역시,중구,27110,대구광역시 중구 중앙대로 392,대구광역시 중구 동성로3가 16-6,35.86805111,128.5938531626,TAKOBI 가게 앞,남산119안전센터,N,1988,4.1,중부소방서,053-601-4571,2024-02-07,POINT (128.5938531626 35.86805111),2911,20240630,22010560,성내1동
중부-남산-상1-1-140,1,대구광역시,남구,27200,대구광역시 남구 성당로 60길 19,대구광역시 남구 대명3동 2278-5,35.8584365174,128.5756628159,신협 앞,남산119안전센터,Y,2023,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5756628159 35.8584365174),1065,20240630,22040580,대명3동
중부-남산-상1-1-141,1,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2117,대구광역시 중구 봉산동 37-35,35.8654979175,128.5954924138,삼영빌딩 앞,남산119안전센터,N,1971,3.8,중부소방서,053-601-4571,2024-02-07,POINT (128.5954924138 35.8654979175),2911,20240630,22010560,성내1동
중부-남산-하1-1-142,2,대구광역시,중구,27110,대구광역시 중구 달구벌대로 2131-1,대구광역시 중구 봉산동 152-19,35.8651380808,128.5968511,스마트폰 수리몰 앞,남산119안전센터,N,1991,3.7,중부소방서,053-601-4571,2024-02-07,POINT (128.5968511 35.8651380808),2911,20240630,22010560,성내1동
중부-남산-상1-1-143,1,대구광역시,남구,27200,대구광역시 남구 양지로 31,대구광역시 남구 대명동 2310-24,35.8512094744,128.5754924487,대명자이아파트 공사장 3번게이트앞,남산119안전센터,N,2023,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5754924487 35.8512094744),1065,20240630,22040580,대명3동
중부-남산-상1-1-145,1,대구광역시,중구,27110,대구광역시 중구 명륜로 23길 38-10,대구광역시 중구 봉산동 230-12,35.8617717963,128.5963311,개천사앞,남산119안전센터,N,1988,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5963311 35.8617717963),2911,20240630,22010560,성내1동
중부-남산-하1-1-146,2,대구광역시,중구,27110,대구광역시 중구 재마루1길 30,대구광역시 중구 남산2동 242-11,35.86398111,128.5877187024,조아조아치킨 앞,남산119안전센터,N,1991,4.4,중부소방서,053-601-4571,2024-02-07,POINT (128.5877187024 35.86398111),3540,20240630,22010650,남산2동
중부-남산-상1-1-147,1,대구광역시,중구,27110,대구광역시 중구 동성로 12,대구광역시 중구 동성로3가 105-7,35.8679629635,128.5946211,GENTLEMONSTER 앞,남산119안전센터,Y,1991,4.1,중부소방서,053-601-4571,2024-02-07,POINT (128.5946211 35.8679629635),2911,20240630,22010560,성내1동
중부-남산-상1-1-148,1,대구광역시,중구,27110,대구광역시 중구 이천로 251,대구광역시 중구 이천로 251,35.86343111,128.5992462035,반반다방 앞,남산119안전센터,Y,1991,4.2,중부소방서,053-601-4571,2024-02-07,POINT (128.5992462035 35.86343111),2911,20240630,22010560,성내1동
중부-남산-하1-1-149,2,대구광역시,중구,27110,대구광역시 중구 남산로 7길 108,대구광역시 중구 남산동 2636-41,35.8611815237,128.5787014701,청라반점 앞,남산119안전센터,N,1970,3.9,중부소방서,053-601-4571,2024-02-07,POINT (128.5787014701 35.8611815237),1136,20240630,22010670,남산4동
중부-남산-상1-1-150,1,대구광역시,중구,27110,대구광역시 중구 남산로3길 28-14,대구광역시 중구 남산동 2620-9,35.8598018235,128.5788145846,모던아파트 남동편 10m 앞,남산119안전센터,N,2016,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5788145846 35.8598018235),1136,20240630,22010670,남산4동
중부-남산-상1-1-155,1,대구광역시,남구,27200,대구광역시 남구 성당로 50길 34,대구광역시 남구 대명동 2294-1,35.8549299009,128.5759911343,대구대학교 청파도서관 남편,남산119안전센터,N,1970,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5759911343 35.8549299009),1065,20240630,22040580,대명3동
중부-남산-하1-1-157,2,대구광역시,중구,27110,대구광역시 중구 남산로6길 2,대구광역시 중구 남산동 2213-2,35.85892111,128.5849872937,한불 뷰티샾 앞,남산119안전센터,N,1970,4.1,중부소방서,053-601-4571,2024-02-07,POINT (128.5849872937 35.85892111),685,20240630,22010660,남산3동
중부-남산-하1-1-158,2,대구광역시,중구,27110,대구광역시 중구 남산로4길 146,대구광역시 중구 남산동 753-40,35.8631789407,128.5865169051,대원당 서편 8m,남산119안전센터,N,1970,3.7,중부소방서,053-601-4571,2024-02-07,POINT (128.5865169051 35.8631789407),685,20240630,22010660,남산3동
중부-남산-상1-1-159,1,대구광역시,중구,27110,대구광역시 중구 이천로 216,대구광역시 중구 봉산동 210-1,35.8604533854,128.5992817688,경남가구사 앞,남산119안전센터,N,1970,4.1,중부소방서,053-601-4571,2024-02-07,POINT (128.5992817688 35.8604533854),2911,20240630,22010560,성내1동
중부-남산-상1-1-162,1,대구광역시,남구,27200,대구광역시 남구 명덕로16길 19,대구광역시 남구 대명동 2564-18,35.8573474212,128.578022021,번영ENG앞,남산119안전센터,N,1970,4.3,중부소방서,053-601-4571,2024-02-07,POINT (128.578022021 35.8573474212),1065,20240630,22040580,대명3동
중부-남산-하1-1-163,2,대구광역시,남구,27200,대구광역시 남구 명덕로18길 36,대구광역시 남구 대명동 2563-6,35.8563707868,128.578232466,연꽃선녀신당 앞,남산119안전센터,N,1970,3.9,중부소방서,053-601-4571,2024-02-07,POINT (128.578232466 35.8563707868),1065,20240630,22040580,대명3동
중부-남산-하1-1-164,2,대구광역시,중구,27110,대구광역시 중구 남산로3안길 6,대구광역시 중구 남산동 2622-1,35.85996111,128.5781232566,달보드레카페 앞,남산119안전센터,N,1970,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5781232566 35.85996111),1136,20240630,22010670,남산4동
중부-남산-하1-1-167,2,대구광역시,중구,27110,대구광역시 중구 남산로6안길 15,대구광역시 중구 남산동 2217-14,35.85833111,128.5858357998,중구 남산로 6안길 15 앞,남산119안전센터,N,1970,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5858357998 35.85833111),685,20240630,22010660,남산3동
중부-남산-하1-1-169,2,대구광역시,중구,27110,대구광역시 중구 봉산문화2길 43,대구광역시 중구 봉산동 143-7,35.8642875937,128.5970789276,대구제과제빵 학원앞,남산119안전센터,N,1970,4.2,중부소방서,053-601-4571,2024-02-07,POINT (128.5970789276 35.8642875937),2911,20240630,22010560,성내1동
중부-남산-하1-1-170,2,대구광역시,중구,27110,대구광역시 중구 남산로 8길 21,대구광역시 중구 남산동 2116-25,35.85815111,128.5877611,뜨락빌 남편 3m 앞,남산119안전센터,N,1970,4.0,중부소방서,053-601-4571,2024-02-07,POINT (128.5877611 35.85815111),685,20240630,22010660,남산3동
